"55959854","2","10","2013-05-08","1","2013-05-08 19:34:52","2013-05-08 19:34:00","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"56327401","2","10","2013-05-22","1","2013-05-22 02:02:11","2013-05-22 02:00:48","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"56549524","2","10","2013-05-15","1","2013-05-15 02:53:48","2013-05-15 02:52:06","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"56591614","146","345772","2014-04-04","1","2014-04-04 05:50:10","2013-03-28 06:25:49","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"56721024","23","2371","2013-07-27","1","2013-07-27 23:41:11","2013-03-24 22:59:29","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"56814050",NULL,NULL,"2013-04-25","1","2013-04-25 02:36:49","2013-04-25 02:28:46","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"56942533",NULL,NULL,"2013-03-31","1","2013-03-31 01:00:00","2013-03-23 23:18:41","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Mobile/9A334"
"56988369",NULL,NULL,"2013-04-21","1","2013-04-21 18:27:39","2013-04-20 23:36:28","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"57102903","2","10","2013-11-12","1","2013-11-12 00:36:53","2013-11-12 00:34:25","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"57463027","3","42","2013-04-29","1","2013-04-29 18:27:53","2013-04-29 18:21:46","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"57782697","2","10","2013-05-08","1","2013-05-08 23:56:20","2013-05-08 23:52:46","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"57831313",NULL,NULL,"2013-04-07","1","2013-04-07 21:27:10","2013-04-07 21:23:57","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"57831388",NULL,NULL,"2013-04-07","1","2013-04-07 21:27:10","2013-04-07 21:23:57","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"57831458",NULL,NULL,"2013-04-07","1","2013-04-07 21:27:10","2013-04-07 21:23:57","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"57831518",NULL,NULL,"2013-04-07","1","2013-04-07 21:27:10","2013-04-07 21:23:58","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"57871693","30","4447","2013-11-16","1","2013-11-16 03:23:27","2013-03-26 15:06:48","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58025175","12","642","2013-06-08","1","2013-06-08 23:24:06","2013-04-06 18:52:23","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58115704",NULL,NULL,NULL,"1",NULL,"2013-05-15 05:58:43","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58279237",NULL,NULL,NULL,"1",NULL,"2013-10-19 17:16:00","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58338840",NULL,NULL,NULL,"1",NULL,"2013-06-20 20:29:10","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58479824","10","476","2013-05-16","1","2013-05-16 02:54:16","2013-05-15 02:35:54","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58519659","2","19","2013-05-26","1","2013-05-26 17:15:07","2013-05-26 17:11:59","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58525118",NULL,NULL,"2013-04-07","1","2013-04-07 21:33:49","2013-04-07 21:30:16","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58525500",NULL,NULL,"2013-04-07","1","2013-04-07 21:33:48","2013-04-07 21:30:16","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58526104",NULL,NULL,"2013-04-07","1","2013-04-07 21:33:48","2013-04-07 21:30:16","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58526671",NULL,NULL,"2013-04-07","1","2013-04-07 21:33:48","2013-04-07 21:30:16","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58527462",NULL,NULL,"2013-04-07","1","2013-04-07 21:27:11","2013-04-07 21:24:01","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58528078",NULL,NULL,"2013-04-07","1","2013-04-07 21:27:11","2013-04-07 21:24:01","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58528395",NULL,NULL,"2013-04-07","1","2013-04-07 21:27:12","2013-04-07 21:23:58","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58528969",NULL,NULL,"2013-04-07","1","2013-04-07 21:27:11","2013-04-07 21:23:58","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58529377",NULL,NULL,"2013-04-07","1","2013-04-07 21:27:12","2013-04-07 21:23:58","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58688002",NULL,NULL,NULL,"1",NULL,"2013-11-09 06:53:57","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58711588",NULL,NULL,"2013-03-29","1","2013-03-29 01:55:34","2013-03-29 01:50:59","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58711597",NULL,NULL,"2013-03-29","1","2013-03-29 01:55:35","2013-03-29 01:51:00","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58711988",NULL,NULL,"2013-03-29","1","2013-03-29 01:55:36","2013-03-29 01:51:00","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58711991",NULL,NULL,"2013-03-29","1","2013-03-29 01:55:35","2013-03-29 01:51:00","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58712795",NULL,NULL,"2013-03-29","1","2013-03-29 01:55:40","2013-03-29 01:51:00","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58712800",NULL,NULL,"2013-03-29","1","2013-03-29 01:55:37","2013-03-29 01:51:00","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58713394",NULL,NULL,"2013-03-29","1","2013-03-29 01:55:39","2013-03-29 01:51:01","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58713395",NULL,NULL,"2013-03-29","1","2013-03-29 01:55:40","2013-03-29 01:51:01","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58714729",NULL,NULL,"2013-03-29","1","2013-03-29 01:55:37","2013-03-29 01:51:01","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58714732",NULL,NULL,"2013-03-29","1","2013-03-29 01:55:38","2013-03-29 01:51:01","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58715094",NULL,NULL,"2013-03-29","1","2013-03-29 02:05:45","2013-03-29 02:00:41","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58715184",NULL,NULL,"2013-03-29","1","2013-03-29 02:05:45","2013-03-29 02:00:42","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58720304",NULL,NULL,"2013-03-29","1","2013-03-29 02:05:45","2013-03-29 02:00:42","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58720317",NULL,NULL,"2013-03-29","1","2013-03-29 02:05:46","2013-03-29 02:00:42","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58721150",NULL,NULL,"2013-03-29","1","2013-03-29 02:05:46","2013-03-29 02:00:42","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58721153",NULL,NULL,"2013-03-29","1","2013-03-29 02:05:47","2013-03-29 02:00:42","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58721701",NULL,NULL,"2013-03-29","1","2013-03-29 02:05:47","2013-03-29 02:00:42","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58721704",NULL,NULL,"2013-03-29","1","2013-03-29 02:05:47","2013-03-29 02:00:42","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58722002",NULL,NULL,"2013-03-29","1","2013-03-29 02:05:46","2013-03-29 02:00:42","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58722020",NULL,NULL,"2013-03-29","1","2013-03-29 02:05:46","2013-03-29 02:00:43","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58722495",NULL,NULL,"2013-03-29","1","2013-03-29 02:12:44","2013-03-29 02:07:55","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58722496",NULL,NULL,"2013-03-29","1","2013-03-29 02:12:44","2013-03-29 02:07:55","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58722702",NULL,NULL,"2013-03-29","1","2013-03-29 02:12:45","2013-03-29 02:07:55","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58722721",NULL,NULL,"2013-03-29","1","2013-03-29 02:12:45","2013-03-29 02:07:55","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58722974",NULL,NULL,"2013-03-29","1","2013-03-29 02:12:45","2013-03-29 02:07:55","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58722975",NULL,NULL,"2013-03-29","1","2013-03-29 02:12:46","2013-03-29 02:07:55","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58723054",NULL,NULL,"2013-03-29","1","2013-03-29 02:12:46","2013-03-29 02:07:55","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58723074",NULL,NULL,"2013-03-29","1","2013-03-29 02:12:46","2013-03-29 02:07:56","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58723306",NULL,NULL,"2013-03-29","1","2013-03-29 02:12:46","2013-03-29 02:07:56","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58723343",NULL,NULL,"2013-03-29","1","2013-03-29 02:12:45","2013-03-29 02:07:56","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58732023",NULL,NULL,NULL,"1",NULL,"2013-05-11 11:01:40","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58768121",NULL,NULL,"2013-04-07","1","2013-04-07 21:33:49","2013-04-07 21:30:16","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58768198",NULL,NULL,"2013-04-07","1","2013-04-07 21:33:50","2013-04-07 21:30:17","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58768313",NULL,NULL,"2013-04-07","1","2013-04-07 21:33:50","2013-04-07 21:30:17","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58768391",NULL,NULL,"2013-04-07","1","2013-04-07 21:33:50","2013-04-07 21:30:17","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58768494",NULL,NULL,"2013-04-07","1","2013-04-07 21:33:49","2013-04-07 21:30:17","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58768625",NULL,NULL,"2013-04-07","1","2013-04-07 21:38:42","2013-04-07 21:36:08","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58768679",NULL,NULL,"2013-04-07","1","2013-04-07 21:38:42","2013-04-07 21:36:09","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58768780",NULL,NULL,"2013-04-07","1","2013-04-07 21:38:42","2013-04-07 21:36:09","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58768843",NULL,NULL,"2013-04-07","1","2013-04-07 21:38:42","2013-04-07 21:36:10","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58768917",NULL,NULL,"2013-04-07","1","2013-04-07 21:38:43","2013-04-07 21:36:10","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58768976",NULL,NULL,"2013-04-07","1","2013-04-07 21:38:44","2013-04-07 21:36:12","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58769078",NULL,NULL,"2013-04-07","1","2013-04-07 21:38:44","2013-04-07 21:36:12","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58769177",NULL,NULL,"2013-04-07","1","2013-04-07 21:38:43","2013-04-07 21:36:13","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58769296",NULL,NULL,"2013-04-07","1","2013-04-07 21:38:43","2013-04-07 21:36:14","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58784033",NULL,NULL,"2013-04-07","1","2013-04-07 21:44:09","2013-04-07 21:41:05","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58784418",NULL,NULL,"2013-04-07","1","2013-04-07 21:44:09","2013-04-07 21:41:06","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58784421",NULL,NULL,"2013-04-07","1","2013-04-07 21:44:09","2013-04-07 21:41:06","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58784594",NULL,NULL,"2013-04-07","1","2013-04-07 21:44:10","2013-04-07 21:41:07","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58784599",NULL,NULL,"2013-04-07","1","2013-04-07 21:44:09","2013-04-07 21:41:07","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58785124",NULL,NULL,"2013-04-07","1","2013-04-07 21:44:11","2013-04-07 21:41:08","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58785260",NULL,NULL,"2013-04-07","1","2013-04-07 21:44:11","2013-04-07 21:41:08","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58785640",NULL,NULL,"2013-04-07","1","2013-04-07 21:44:11","2013-04-07 21:41:09","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58785832",NULL,NULL,"2013-04-07","1","2013-04-07 21:44:10","2013-04-07 21:41:09","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58786013",NULL,NULL,"2013-04-07","1","2013-04-07 21:49:12","2013-04-07 21:46:28","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58786410",NULL,NULL,"2013-04-07","1","2013-04-07 21:49:13","2013-04-07 21:46:28","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58786411",NULL,NULL,"2013-04-07","1","2013-04-07 21:49:13","2013-04-07 21:46:28","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58786575",NULL,NULL,"2013-04-07","1","2013-04-07 21:49:13","2013-04-07 21:46:29","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58794479","25","2979","2013-11-11","1","2013-11-11 00:51:32","2013-11-10 08:25:48","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58807992",NULL,NULL,"2013-03-29","1","2013-03-29 02:18:54","2013-03-29 02:15:15","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58808097",NULL,NULL,"2013-03-29","1","2013-03-29 02:18:54","2013-03-29 02:15:15","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58808226",NULL,NULL,"2013-03-29","1","2013-03-29 02:18:54","2013-03-29 02:15:15","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58808379",NULL,NULL,"2013-03-29","1","2013-03-29 02:18:54","2013-03-29 02:15:16","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58808506",NULL,NULL,"2013-03-29","1","2013-03-29 02:18:55","2013-03-29 02:15:16","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58808583",NULL,NULL,"2013-03-29","1","2013-03-29 02:18:56","2013-03-29 02:15:16","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
